compound,created_at,retweet_count
0.7184,2022-03-30 00:54:49+00:00,1233
0.6166,2022-03-30 00:54:48+00:00,221
0.7184,2022-03-30 00:54:47+00:00,1233
0.2244,2022-03-30 00:54:44+00:00,123
-0.7297,2022-03-30 00:54:42+00:00,168
0.3818,2022-03-30 00:54:42+00:00,667
0.2732,2022-03-30 00:54:40+00:00,582
-0.8225,2022-03-30 00:54:39+00:00,133
-0.4574,2022-03-30 00:54:37+00:00,181
0.7184,2022-03-30 00:54:37+00:00,1233
0.6124,2022-03-30 00:54:36+00:00,118
-0.6166,2022-03-30 00:54:36+00:00,123
0.368,2022-03-30 00:54:31+00:00,451
0.5574,2022-03-30 00:54:26+00:00,276
0.7184,2022-03-30 00:54:25+00:00,1233
0.7717,2022-03-30 00:54:23+00:00,608
0.4902,2022-03-30 00:54:23+00:00,118
0.6166,2022-03-30 00:54:22+00:00,221
0.6166,2022-03-30 00:54:21+00:00,221
0.5719,2022-03-30 00:54:20+00:00,495
0.4003,2022-03-30 00:54:20+00:00,63073
0.2263,2022-03-30 00:54:18+00:00,230
0.5229,2022-03-30 00:54:15+00:00,221
-0.4588,2022-03-30 00:54:13+00:00,235
0.4404,2022-03-30 00:54:11+00:00,176
0.3818,2022-03-30 00:54:07+00:00,449
0.7184,2022-03-30 00:54:04+00:00,1233
0.204,2022-03-30 00:54:03+00:00,199
0.5574,2022-03-30 00:54:01+00:00,276
-0.126,2022-03-30 00:54:00+00:00,253
-0.3818,2022-03-30 00:54:00+00:00,378
-0.8225,2022-03-30 00:53:58+00:00,133
0.944,2022-03-30 00:53:56+00:00,223
-0.4939,2022-03-30 00:53:54+00:00,568
-0.296,2022-03-30 00:53:45+00:00,133
0.4902,2022-03-30 00:53:43+00:00,118
0.0258,2022-03-30 00:53:43+00:00,253
0.3818,2022-03-30 00:53:42+00:00,449
0.7351,2022-03-30 00:53:36+00:00,605
0.93,2022-03-30 00:53:33+00:00,970
0.4902,2022-03-30 00:53:30+00:00,118
-0.5994,2022-03-30 00:53:27+00:00,720
0.7184,2022-03-30 00:53:21+00:00,1233
0.5229,2022-03-30 00:53:21+00:00,221
0.2755,2022-03-30 00:53:20+00:00,184
0.7184,2022-03-30 00:53:20+00:00,1233
0.6771,2022-03-30 00:53:20+00:00,1317
-0.3818,2022-03-30 00:53:19+00:00,378
0.7184,2022-03-30 00:53:17+00:00,1233
0.7184,2022-03-30 00:53:12+00:00,1233
0.5719,2022-03-30 00:53:07+00:00,9460
0.8268,2022-03-30 00:53:06+00:00,1812
0.8056,2022-03-30 00:53:06+00:00,2754
0.8268,2022-03-30 00:53:05+00:00,1812
0.2263,2022-03-30 00:53:02+00:00,209
-0.4767,2022-03-30 00:53:01+00:00,1336
0.4168,2022-03-30 00:53:00+00:00,328
0.944,2022-03-30 00:53:00+00:00,223
0.7184,2022-03-30 00:52:58+00:00,1233
0.5499,2022-03-30 00:52:55+00:00,160
-0.8225,2022-03-30 00:52:55+00:00,133
0.4767,2022-03-30 00:52:52+00:00,404
-0.1027,2022-03-30 00:52:50+00:00,206
0.7184,2022-03-30 00:52:50+00:00,1233
0.7184,2022-03-30 00:52:39+00:00,1233
-0.1027,2022-03-30 00:52:37+00:00,382
-0.1531,2022-03-30 00:52:36+00:00,183
0.5994,2022-03-30 00:52:35+00:00,1233
0.7184,2022-03-30 00:52:35+00:00,1233
0.7974,2022-03-30 00:52:34+00:00,880
0.6588,2022-03-30 00:52:34+00:00,695
0.7184,2022-03-30 00:52:31+00:00,1233
0.6248,2022-03-30 00:52:26+00:00,385
-0.6597,2022-03-30 00:52:26+00:00,3176
-0.1027,2022-03-30 00:52:25+00:00,206
0.4939,2022-03-30 00:52:24+00:00,339
0.6249,2022-03-30 00:52:14+00:00,209
0.7184,2022-03-30 00:52:08+00:00,1233
0.4995,2022-03-30 00:52:01+00:00,326
-0.4019,2022-03-30 00:51:58+00:00,1135
0.7717,2022-03-30 00:51:58+00:00,608
-0.1027,2022-03-30 00:51:56+00:00,382
0.4939,2022-03-30 00:51:53+00:00,226
0.7184,2022-03-30 00:51:52+00:00,1233
0.296,2022-03-30 00:51:50+00:00,1597
0.6249,2022-03-30 00:51:43+00:00,102
-0.5994,2022-03-30 00:51:41+00:00,720
0.3384,2022-03-30 00:51:38+00:00,181
0.6124,2022-03-30 00:51:35+00:00,118
-0.7351,2022-03-30 00:51:34+00:00,156
-0.4767,2022-03-30 00:51:33+00:00,1336
0.7184,2022-03-30 00:51:30+00:00,1233
0.7184,2022-03-30 00:51:26+00:00,1233
0.6124,2022-03-30 00:51:25+00:00,155
0.7184,2022-03-30 00:51:25+00:00,1233
0.7184,2022-03-30 00:51:25+00:00,1233
0.3919,2022-03-30 00:51:23+00:00,106
0.128,2022-03-30 00:51:21+00:00,996
-0.3818,2022-03-30 00:51:20+00:00,378
0.658,2022-03-30 00:51:18+00:00,402
-0.3818,2022-03-30 00:51:17+00:00,378
0.7184,2022-03-30 00:51:15+00:00,1233
0.2263,2022-03-30 00:51:15+00:00,230
-0.8225,2022-03-30 00:51:14+00:00,133
-0.6419,2022-03-30 00:51:04+00:00,5770
0.5229,2022-03-30 00:50:57+00:00,221
0.7184,2022-03-30 00:50:55+00:00,1233
0.944,2022-03-30 00:50:48+00:00,223
0.7096,2022-03-30 00:50:47+00:00,374
0.5994,2022-03-30 00:50:47+00:00,1233
0.6808,2022-03-30 00:50:45+00:00,1240
0.6166,2022-03-30 00:50:44+00:00,221
0.4003,2022-03-30 00:50:44+00:00,63073
-0.4767,2022-03-30 00:50:41+00:00,1336
-0.5994,2022-03-30 00:50:40+00:00,720
0.6124,2022-03-30 00:50:35+00:00,118
0.2263,2022-03-30 00:50:34+00:00,230
0.2263,2022-03-30 00:50:28+00:00,209
0.6124,2022-03-30 00:50:27+00:00,118
-0.3818,2022-03-30 00:50:25+00:00,378
0.7906,2022-03-30 00:50:25+00:00,545
-0.4767,2022-03-30 00:50:23+00:00,1336
-0.2961,2022-03-30 00:50:23+00:00,236
-0.4019,2022-03-30 00:50:14+00:00,1135
0.7184,2022-03-30 00:50:12+00:00,1233
-0.4767,2022-03-30 00:50:12+00:00,1336
0.7184,2022-03-30 00:50:08+00:00,1233
0.6166,2022-03-30 00:50:06+00:00,221
0.8689,2022-03-30 00:50:02+00:00,181
0.7184,2022-03-30 00:49:59+00:00,1233
0.2263,2022-03-30 00:49:56+00:00,130
0.7096,2022-03-30 00:49:56+00:00,374
0.296,2022-03-30 00:49:55+00:00,1413
0.4621,2022-03-30 00:49:53+00:00,3416
-0.5994,2022-03-30 00:49:42+00:00,720
0.4404,2022-03-30 00:49:36+00:00,225
0.7184,2022-03-30 00:49:36+00:00,1233
-0.7297,2022-03-30 00:49:36+00:00,168
0.7717,2022-03-30 00:49:36+00:00,608
-0.8225,2022-03-30 00:49:35+00:00,339
-0.4767,2022-03-30 00:49:32+00:00,1336
0.5994,2022-03-30 00:49:28+00:00,1233
0.7717,2022-03-30 00:49:27+00:00,298
0.7184,2022-03-30 00:49:22+00:00,1233
0.6249,2022-03-30 00:49:22+00:00,209
0.7351,2022-03-30 00:49:18+00:00,605
-0.3818,2022-03-30 00:49:15+00:00,378
-0.8225,2022-03-30 00:49:13+00:00,133
0.6249,2022-03-30 00:49:12+00:00,209
0.7184,2022-03-30 00:49:11+00:00,1233
-0.3818,2022-03-30 00:49:08+00:00,378
-0.5994,2022-03-30 00:49:08+00:00,720
-0.5994,2022-03-30 00:49:06+00:00,720
0.7184,2022-03-30 00:49:06+00:00,1233
0.5994,2022-03-30 00:49:04+00:00,1233
0.6166,2022-03-30 00:49:04+00:00,221
0.2263,2022-03-30 00:49:02+00:00,929
0.6166,2022-03-30 00:49:00+00:00,221
0.6166,2022-03-30 00:48:58+00:00,221
0.7184,2022-03-30 00:48:58+00:00,1233
0.8269,2022-03-30 00:48:56+00:00,30964
-0.6166,2022-03-30 00:48:56+00:00,123
0.944,2022-03-30 00:48:52+00:00,223
-0.1027,2022-03-30 00:48:51+00:00,206
0.4199,2022-03-30 00:48:51+00:00,269
-0.7351,2022-03-30 00:48:46+00:00,156
0.7184,2022-03-30 00:48:40+00:00,1233
0.7184,2022-03-30 00:48:40+00:00,1233
0.2263,2022-03-30 00:48:40+00:00,230
-0.4588,2022-03-30 00:48:37+00:00,235
0.3612,2022-03-30 00:48:36+00:00,238
-0.4404,2022-03-30 00:48:36+00:00,100
0.34,2022-03-30 00:48:36+00:00,884
-0.296,2022-03-30 00:48:36+00:00,203
0.34,2022-03-30 00:48:35+00:00,678
0.7351,2022-03-30 00:48:35+00:00,605
-0.6166,2022-03-30 00:48:34+00:00,123
0.7351,2022-03-30 00:48:30+00:00,605
0.6124,2022-03-30 00:48:27+00:00,118
-0.3818,2022-03-30 00:48:23+00:00,378
0.5229,2022-03-30 00:48:21+00:00,221
0.7184,2022-03-30 00:48:18+00:00,1233
0.7096,2022-03-30 00:48:16+00:00,374
0.7184,2022-03-30 00:48:16+00:00,1233
0.7184,2022-03-30 00:48:10+00:00,1233
0.6124,2022-03-30 00:48:09+00:00,118
0.4767,2022-03-30 00:48:08+00:00,498
0.7184,2022-03-30 00:48:06+00:00,1233
-0.6703,2022-03-30 00:48:05+00:00,329
0.5411,2022-03-30 00:48:05+00:00,166
-0.4767,2022-03-30 00:48:02+00:00,1336
0.0516,2022-03-30 00:48:01+00:00,444
0.5423,2022-03-30 00:47:57+00:00,255
-0.5994,2022-03-30 00:47:51+00:00,720
-0.8225,2022-03-30 00:47:50+00:00,133
0.873,2022-03-30 00:47:48+00:00,203
0.6808,2022-03-30 00:47:46+00:00,119
-0.8225,2022-03-30 00:47:45+00:00,339
0.5574,2022-03-30 00:47:45+00:00,276
-0.5994,2022-03-30 00:47:44+00:00,720
-0.3818,2022-03-30 00:47:39+00:00,378
0.2732,2022-03-30 00:47:38+00:00,131
0.8265,2022-03-30 00:47:38+00:00,852
0.6124,2022-03-30 00:47:38+00:00,118
0.3612,2022-03-30 00:47:38+00:00,111
-0.8225,2022-03-30 00:47:34+00:00,133
0.296,2022-03-30 00:47:34+00:00,137
0.8269,2022-03-30 00:47:33+00:00,30964
-0.4767,2022-03-30 00:47:33+00:00,1336
0.7184,2022-03-30 00:47:22+00:00,1234
-0.1531,2022-03-30 00:47:16+00:00,183
0.2023,2022-03-30 00:47:15+00:00,185
0.9153,2022-03-30 00:47:13+00:00,8786
0.3818,2022-03-30 00:47:13+00:00,515
0.7717,2022-03-30 00:47:12+00:00,608
-0.4767,2022-03-30 00:47:11+00:00,1336
0.7184,2022-03-30 00:47:06+00:00,1234
0.6124,2022-03-30 00:47:05+00:00,155
0.4559,2022-03-30 00:47:04+00:00,170
0.6124,2022-03-30 00:47:04+00:00,118
-0.4767,2022-03-30 00:47:01+00:00,1336
0.5719,2022-03-30 00:47:01+00:00,136
0.5267,2022-03-30 00:46:57+00:00,918
-0.8225,2022-03-30 00:46:56+00:00,151
0.6124,2022-03-30 00:46:55+00:00,118
0.944,2022-03-30 00:46:52+00:00,223
0.7184,2022-03-30 00:46:52+00:00,1234
0.7184,2022-03-30 00:46:48+00:00,1234
0.8265,2022-03-30 00:46:41+00:00,852
0.7184,2022-03-30 00:46:40+00:00,1234
0.944,2022-03-30 00:46:39+00:00,223
0.6124,2022-03-30 00:46:38+00:00,118
-0.6705,2022-03-30 00:46:36+00:00,165
0.7717,2022-03-30 00:46:35+00:00,608
0.5423,2022-03-30 00:46:34+00:00,255
0.4019,2022-03-30 00:46:33+00:00,593
0.2714,2022-03-30 00:46:33+00:00,647
0.7184,2022-03-30 00:46:33+00:00,1234
0.7184,2022-03-30 00:46:33+00:00,1234
0.3384,2022-03-30 00:46:31+00:00,181
0.8269,2022-03-30 00:46:31+00:00,30964
0.8269,2022-03-30 00:46:25+00:00,30964
-0.3818,2022-03-30 00:46:22+00:00,378
0.7184,2022-03-30 00:46:21+00:00,1234
0.8269,2022-03-30 00:46:20+00:00,30964
0.6369,2022-03-30 00:46:15+00:00,1544
0.6808,2022-03-30 00:46:14+00:00,112
0.4003,2022-03-30 00:46:12+00:00,63073
-0.296,2022-03-30 00:46:09+00:00,244
0.7184,2022-03-30 00:45:58+00:00,1234
0.7184,2022-03-30 00:45:57+00:00,1234
-0.4767,2022-03-30 00:45:51+00:00,1336
-0.5994,2022-03-30 00:45:44+00:00,720
0.6124,2022-03-30 00:45:43+00:00,3578
-0.1531,2022-03-30 00:45:39+00:00,183
0.3919,2022-03-30 00:45:39+00:00,106
0.7351,2022-03-30 00:45:39+00:00,605
-0.7297,2022-03-30 00:45:38+00:00,168
-0.5255,2022-03-30 00:45:31+00:00,170
0.6166,2022-03-30 00:45:26+00:00,221
-0.3818,2022-03-30 00:45:24+00:00,378
0.6124,2022-03-30 00:45:22+00:00,118
0.6249,2022-03-30 00:45:21+00:00,209
-0.6703,2022-03-30 00:45:21+00:00,329
0.6124,2022-03-30 00:45:20+00:00,118
0.7184,2022-03-30 00:45:17+00:00,1234
0.4019,2022-03-30 00:45:16+00:00,593
-0.4767,2022-03-30 00:45:12+00:00,1336
0.8555,2022-03-30 00:45:07+00:00,1018
0.7096,2022-03-30 00:45:07+00:00,374
-0.4767,2022-03-30 00:45:05+00:00,1336
0.5106,2022-03-30 00:44:58+00:00,276
0.2244,2022-03-30 00:44:55+00:00,123
0.6166,2022-03-30 00:44:49+00:00,221
-0.5994,2022-03-30 00:44:49+00:00,114
0.8265,2022-03-30 00:44:46+00:00,852
0.7184,2022-03-30 00:44:46+00:00,1234
0.6124,2022-03-30 00:44:45+00:00,155
0.4952,2022-03-30 00:44:44+00:00,643
0.5859,2022-03-30 00:44:42+00:00,109
0.6166,2022-03-30 00:44:41+00:00,221
0.6124,2022-03-30 00:44:40+00:00,118
0.8269,2022-03-30 00:44:40+00:00,30964
-0.4574,2022-03-30 00:44:39+00:00,181
0.4019,2022-03-30 00:44:38+00:00,593
0.6249,2022-03-30 00:44:33+00:00,209
0.7717,2022-03-30 00:44:30+00:00,608
0.7184,2022-03-30 00:44:26+00:00,1235
0.6166,2022-03-30 00:44:23+00:00,221
0.5423,2022-03-30 00:44:18+00:00,255
-0.3595,2022-03-30 00:44:17+00:00,213
0.7184,2022-03-30 00:44:14+00:00,1235
0.2755,2022-03-30 00:44:13+00:00,184
0.8689,2022-03-30 00:44:13+00:00,181
0.5882,2022-03-30 00:44:10+00:00,235
0.2714,2022-03-30 00:44:08+00:00,647
0.6166,2022-03-30 00:44:07+00:00,221
0.6166,2022-03-30 00:44:06+00:00,221
0.7184,2022-03-30 00:44:00+00:00,1295
0.6249,2022-03-30 00:43:58+00:00,210
0.2732,2022-03-30 00:43:58+00:00,582
-0.4404,2022-03-30 00:43:58+00:00,212
0.8269,2022-03-30 00:43:56+00:00,30971
0.8126,2022-03-30 00:43:55+00:00,194
-0.8225,2022-03-30 00:43:53+00:00,138
0.7717,2022-03-30 00:43:51+00:00,618
0.7717,2022-03-30 00:43:45+00:00,618
0.7184,2022-03-30 00:43:42+00:00,1295
0.204,2022-03-30 00:43:41+00:00,199
0.4019,2022-03-30 00:43:40+00:00,111
0.6124,2022-03-30 00:43:39+00:00,120
-0.8225,2022-03-30 00:43:38+00:00,152
0.3384,2022-03-30 00:43:33+00:00,181
0.7184,2022-03-30 00:43:32+00:00,1296
0.4767,2022-03-30 00:43:31+00:00,530
-0.296,2022-03-30 00:43:28+00:00,204
0.6166,2022-03-30 00:43:23+00:00,225
0.0772,2022-03-30 00:43:22+00:00,180
0.7184,2022-03-30 00:43:17+00:00,1296
0.4939,2022-03-30 00:43:13+00:00,227
0.7184,2022-03-30 00:43:12+00:00,1296
-0.0516,2022-03-30 00:43:08+00:00,726
0.6808,2022-03-30 00:43:06+00:00,112
0.7184,2022-03-30 00:43:05+00:00,1296
0.7184,2022-03-30 00:43:04+00:00,1296
0.2263,2022-03-30 00:43:04+00:00,215
0.5423,2022-03-30 00:43:01+00:00,256
0.4357,2022-03-30 00:42:58+00:00,883
0.2263,2022-03-30 00:42:58+00:00,215
0.4005,2022-03-30 00:42:56+00:00,353
0.8269,2022-03-30 00:42:55+00:00,30971
0.5378,2022-03-30 00:42:55+00:00,885
0.5574,2022-03-30 00:42:49+00:00,277
0.7717,2022-03-30 00:42:49+00:00,618
-0.8225,2022-03-30 00:42:46+00:00,138
-0.0516,2022-03-30 00:42:38+00:00,726
-0.8225,2022-03-30 00:42:38+00:00,341
0.5574,2022-03-30 00:42:32+00:00,277
0.5267,2022-03-30 00:42:29+00:00,442
0.4767,2022-03-30 00:42:24+00:00,530
0.2263,2022-03-30 00:42:22+00:00,215
0.7184,2022-03-30 00:42:22+00:00,1296
0.6124,2022-03-30 00:42:21+00:00,120
0.2263,2022-03-30 00:42:18+00:00,231
0.4939,2022-03-30 00:42:17+00:00,340
0.7184,2022-03-30 00:42:16+00:00,1296
-0.3818,2022-03-30 00:42:14+00:00,386
0.3919,2022-03-30 00:42:06+00:00,112
0.3818,2022-03-30 00:42:06+00:00,175
-0.8225,2022-03-30 00:42:05+00:00,341
0.7184,2022-03-30 00:42:05+00:00,1296
0.2263,2022-03-30 00:42:04+00:00,231
0.7184,2022-03-30 00:42:01+00:00,1296
-0.4767,2022-03-30 00:42:00+00:00,1342
-0.4389,2022-03-30 00:41:57+00:00,678
0.2732,2022-03-30 00:41:56+00:00,412
0.7184,2022-03-30 00:41:55+00:00,1296
0.7184,2022-03-30 00:41:51+00:00,1296
0.3612,2022-03-30 00:41:49+00:00,105
0.6124,2022-03-30 00:41:49+00:00,120
0.6166,2022-03-30 00:41:47+00:00,225
-0.5994,2022-03-30 00:41:46+00:00,736
0.7184,2022-03-30 00:41:42+00:00,1296
-0.8225,2022-03-30 00:41:37+00:00,138
0.8555,2022-03-30 00:41:36+00:00,1019
-0.8225,2022-03-30 00:41:35+00:00,152
0.7184,2022-03-30 00:41:33+00:00,1296
0.7184,2022-03-30 00:41:32+00:00,1296
0.7184,2022-03-30 00:41:27+00:00,1296
0.2732,2022-03-30 00:41:25+00:00,133
0.7184,2022-03-30 00:41:25+00:00,1296
0.944,2022-03-30 00:41:24+00:00,225
-0.8225,2022-03-30 00:41:19+00:00,138
0.7184,2022-03-30 00:41:16+00:00,1296
-0.4767,2022-03-30 00:41:14+00:00,1342
0.128,2022-03-30 00:41:12+00:00,493
-0.0772,2022-03-30 00:41:11+00:00,385
-0.4019,2022-03-30 00:41:10+00:00,222
0.7184,2022-03-30 00:41:08+00:00,1296
0.6124,2022-03-30 00:41:07+00:00,120
0.7717,2022-03-30 00:41:05+00:00,618
0.4902,2022-03-30 00:41:05+00:00,119
0.1511,2022-03-30 00:41:03+00:00,117
0.4939,2022-03-30 00:40:59+00:00,227
0.6124,2022-03-30 00:40:57+00:00,120
0.2263,2022-03-30 00:40:54+00:00,215
0.2263,2022-03-30 00:40:51+00:00,215
0.0258,2022-03-30 00:40:50+00:00,256
-0.4939,2022-03-30 00:40:49+00:00,573
0.2263,2022-03-30 00:40:48+00:00,215
0.7351,2022-03-30 00:40:46+00:00,607
-0.7922,2022-03-30 00:40:44+00:00,4456
0.8658,2022-03-30 00:40:43+00:00,104
0.7096,2022-03-30 00:40:42+00:00,379
0.1511,2022-03-30 00:40:38+00:00,117
-0.4767,2022-03-30 00:40:33+00:00,1342
-0.3818,2022-03-30 00:40:33+00:00,386
0.4995,2022-03-30 00:40:32+00:00,380
0.8225,2022-03-30 00:40:31+00:00,5489
-0.8225,2022-03-30 00:40:26+00:00,138
0.296,2022-03-30 00:40:25+00:00,1414
-0.5994,2022-03-30 00:40:20+00:00,736
0.2263,2022-03-30 00:40:17+00:00,231
0.6166,2022-03-30 00:40:17+00:00,225
0.6124,2022-03-30 00:40:15+00:00,120
-0.8225,2022-03-30 00:40:13+00:00,138
0.7096,2022-03-30 00:40:11+00:00,379
-0.5994,2022-03-30 00:40:09+00:00,736
0.4357,2022-03-30 00:40:06+00:00,817
0.7184,2022-03-30 00:40:06+00:00,1297
-0.0516,2022-03-30 00:40:05+00:00,726
0.6166,2022-03-30 00:40:01+00:00,225
0.2263,2022-03-30 00:40:00+00:00,215
0.5423,2022-03-30 00:39:58+00:00,256
0.5719,2022-03-30 00:39:57+00:00,748
-0.5994,2022-03-30 00:39:57+00:00,736
0.7184,2022-03-30 00:39:56+00:00,1297
0.7184,2022-03-30 00:39:56+00:00,1297
0.4003,2022-03-30 00:39:54+00:00,63075
0.7184,2022-03-30 00:39:51+00:00,1297
0.7184,2022-03-30 00:39:50+00:00,1298
-0.296,2022-03-30 00:39:45+00:00,204
0.2263,2022-03-30 00:39:40+00:00,231
0.7184,2022-03-30 00:39:40+00:00,1298
0.6124,2022-03-30 00:39:38+00:00,161
-0.6703,2022-03-30 00:39:32+00:00,330
-0.7351,2022-03-30 00:39:27+00:00,156
0.7184,2022-03-30 00:39:22+00:00,1298
0.5719,2022-03-30 00:39:20+00:00,748
0.204,2022-03-30 00:39:17+00:00,199
0.6908,2022-03-30 00:39:17+00:00,207
-0.5994,2022-03-30 00:39:16+00:00,736
-0.5994,2022-03-30 00:39:15+00:00,736
0.4939,2022-03-30 00:39:09+00:00,227
0.5423,2022-03-30 00:39:08+00:00,256
-0.4019,2022-03-30 00:39:07+00:00,1137
-0.3818,2022-03-30 00:39:07+00:00,386
-0.4019,2022-03-30 00:39:06+00:00,222
-0.34,2022-03-30 00:39:04+00:00,442
0.296,2022-03-30 00:39:02+00:00,1414
-0.8225,2022-03-30 00:38:57+00:00,138
-0.4019,2022-03-30 00:38:56+00:00,1137
0.6166,2022-03-30 00:38:55+00:00,225
0.5574,2022-03-30 00:38:53+00:00,277
-0.8225,2022-03-30 00:38:51+00:00,138
0.0516,2022-03-30 00:38:47+00:00,444
0.5574,2022-03-30 00:38:47+00:00,277
-0.1531,2022-03-30 00:38:45+00:00,602
0.7184,2022-03-30 00:38:45+00:00,1298
-0.296,2022-03-30 00:38:45+00:00,1246
0.4019,2022-03-30 00:38:43+00:00,596
0.3612,2022-03-30 00:38:41+00:00,1920
-0.296,2022-03-30 00:38:41+00:00,391
0.2732,2022-03-30 00:38:40+00:00,582
0.0258,2022-03-30 00:38:39+00:00,1613
0.2755,2022-03-30 00:38:36+00:00,186
0.296,2022-03-30 00:38:34+00:00,1414
0.34,2022-03-30 00:38:32+00:00,951
0.6249,2022-03-30 00:38:29+00:00,210
0.1531,2022-03-30 00:38:25+00:00,786
-0.7297,2022-03-30 00:38:22+00:00,175
0.6124,2022-03-30 00:38:21+00:00,3579
-0.4767,2022-03-30 00:38:20+00:00,1342
-0.7274,2022-03-30 00:38:17+00:00,1573
0.3875,2022-03-30 00:38:16+00:00,1684
0.6369,2022-03-30 00:38:15+00:00,1985
0.5859,2022-03-30 00:38:15+00:00,1292
-0.4417,2022-03-30 00:38:14+00:00,858
0.8126,2022-03-30 00:38:12+00:00,106
0.7269,2022-03-30 00:38:12+00:00,1487
0.6249,2022-03-30 00:38:11+00:00,210
0.5859,2022-03-30 00:38:10+00:00,1139
-0.4019,2022-03-30 00:38:09+00:00,1137
0.2755,2022-03-30 00:38:09+00:00,186
0.34,2022-03-30 00:38:08+00:00,586
-0.1531,2022-03-30 00:38:06+00:00,268
-0.8225,2022-03-30 00:38:04+00:00,152
-0.3818,2022-03-30 00:38:02+00:00,386
0.4404,2022-03-30 00:38:01+00:00,2460
-0.569,2022-03-30 00:37:58+00:00,962
0.2732,2022-03-30 00:37:55+00:00,1523
-0.1779,2022-03-30 00:37:53+00:00,1743
0.743,2022-03-30 00:37:52+00:00,189
-0.296,2022-03-30 00:37:51+00:00,245
-0.6486,2022-03-30 00:37:42+00:00,512
0.25,2022-03-30 00:37:40+00:00,2047
0.7184,2022-03-30 00:37:40+00:00,1298
-0.1531,2022-03-30 00:37:39+00:00,1313
0.3612,2022-03-30 00:37:36+00:00,238
0.5719,2022-03-30 00:37:35+00:00,589
-0.4215,2022-03-30 00:37:33+00:00,727
-0.4389,2022-03-30 00:37:32+00:00,678
-0.0516,2022-03-30 00:37:28+00:00,726
-0.5719,2022-03-30 00:37:24+00:00,1752
-0.1027,2022-03-30 00:37:22+00:00,382
-0.7297,2022-03-30 00:37:21+00:00,175
0.6369,2022-03-30 00:37:20+00:00,2380
0.6166,2022-03-30 00:37:19+00:00,225
0.34,2022-03-30 00:37:19+00:00,161
-0.296,2022-03-30 00:37:17+00:00,2067
0.944,2022-03-30 00:37:15+00:00,225
-0.6703,2022-03-30 00:37:13+00:00,330
0.5859,2022-03-30 00:37:13+00:00,1433
-0.6908,2022-03-30 00:37:10+00:00,1666
-0.8225,2022-03-30 00:37:09+00:00,138
0.4767,2022-03-30 00:37:08+00:00,530
0.2263,2022-03-30 00:37:08+00:00,912
0.944,2022-03-30 00:37:07+00:00,225
0.5079,2022-03-30 00:37:05+00:00,1242
0.4404,2022-03-30 00:37:03+00:00,2065
0.7184,2022-03-30 00:37:03+00:00,1300
0.7184,2022-03-30 00:37:00+00:00,1300
0.4767,2022-03-30 00:36:59+00:00,408
-0.716,2022-03-30 00:36:52+00:00,2365
-0.3818,2022-03-30 00:36:52+00:00,386
0.6166,2022-03-30 00:36:51+00:00,225
0.3919,2022-03-30 00:36:47+00:00,112
0.296,2022-03-30 00:36:47+00:00,1414
0.6249,2022-03-30 00:36:44+00:00,210
-0.5423,2022-03-30 00:36:43+00:00,161
-0.8225,2022-03-30 00:36:39+00:00,138
-0.5994,2022-03-30 00:36:37+00:00,768
0.6166,2022-03-30 00:36:37+00:00,225
-0.7003,2022-03-30 00:36:33+00:00,782
-0.5859,2022-03-30 00:36:32+00:00,150
0.6588,2022-03-30 00:36:27+00:00,695
-0.4767,2022-03-30 00:36:26+00:00,1342
0.6344,2022-03-30 00:36:25+00:00,660
0.4995,2022-03-30 00:36:24+00:00,342
0.2263,2022-03-30 00:36:23+00:00,215
-0.5994,2022-03-30 00:36:21+00:00,736
0.7184,2022-03-30 00:36:20+00:00,1300
-0.0258,2022-03-30 00:36:18+00:00,1427
0.3818,2022-03-30 00:36:16+00:00,575
0.6166,2022-03-30 00:36:13+00:00,225
0.7096,2022-03-30 00:36:12+00:00,379
-0.8225,2022-03-30 00:36:11+00:00,138
0.5574,2022-03-30 00:36:11+00:00,277
0.7184,2022-03-30 00:36:02+00:00,1301
-0.7297,2022-03-30 00:36:00+00:00,175
-0.1027,2022-03-30 00:35:56+00:00,382
-0.4767,2022-03-30 00:35:51+00:00,2864
0.7184,2022-03-30 00:35:49+00:00,953
-0.5423,2022-03-30 00:35:47+00:00,157
0.4215,2022-03-30 00:35:46+00:00,894
-0.296,2022-03-30 00:35:46+00:00,391
0.6597,2022-03-30 00:35:43+00:00,837
0.8265,2022-03-30 00:35:43+00:00,854
-0.296,2022-03-30 00:35:41+00:00,1559
0.4767,2022-03-30 00:35:40+00:00,1116
0.5574,2022-03-30 00:35:38+00:00,277
0.3818,2022-03-30 00:35:37+00:00,2045
-0.1531,2022-03-30 00:35:35+00:00,602
0.8269,2022-03-30 00:35:33+00:00,30971
0.3612,2022-03-30 00:35:33+00:00,1920
0.8689,2022-03-30 00:35:32+00:00,182
0.2732,2022-03-30 00:35:31+00:00,582
0.0258,2022-03-30 00:35:30+00:00,1613
0.128,2022-03-30 00:35:29+00:00,105
0.5229,2022-03-30 00:35:28+00:00,227
0.34,2022-03-30 00:35:28+00:00,951
0.6124,2022-03-30 00:35:21+00:00,9893
0.4767,2022-03-30 00:35:21+00:00,530
-0.6703,2022-03-30 00:35:20+00:00,330
0.3818,2022-03-30 00:35:19+00:00,22790
0.6166,2022-03-30 00:35:18+00:00,225
-0.296,2022-03-30 00:35:17+00:00,245
0.7351,2022-03-30 00:35:16+00:00,607
0.4019,2022-03-30 00:35:15+00:00,111
-0.5423,2022-03-30 00:35:14+00:00,157
